Order ID,Customer ID,Product ID,Date,Original Price,Discount%
OD2214,C099,P1933,2021-01-19,654,0.35
OD2215,C100,P1934,2021-01-29,356,0.35
OD2216,C001,P1935,2022-09-16,686,0.55
OD2217,C002,P1936,2022-06-12,456,0.55
OD2218,C003,P1937,2022-07-12,516,0.55
OD2219,C004,P1938,2023-02-18,355,0.55
OD2220,C005,P1939,2021-07-05,465,0.5
OD2221,C006,P1940,2021-09-30,965,0.5
OD2222,C007,P1941,2022-09-02,1158,0.5
OD2223,C008,P1942,2021-10-17,264,0.5
OD2224,C009,P1943,2021-04-25,433,0.5
OD2225,C010,P1944,2021-12-22,562,0.3
OD2226,C011,P1945,2022-01-08,423,0.32
OD2227,C012,P1946,2022-06-23,621,0.25
OD2228,C013,P1947,2021-02-14,333,0.45
OD2229,C014,P1948,2021-01-19,236,0.15
OD2230,C015,P1949,2022-04-01,456,0.33
OD2231,C016,P1950,2021-03-19,963,0.42
OD2232,C017,P1951,2022-06-04,234,0.42
OD2233,C018,P1952,2022-01-07,456,0.39
OD2234,C019,P1953,2022-03-22,564,0.39
OD2235,C020,P1954,2022-07-13,634,0.39
OD2236,C021,P1955,2021-12-15,236,0.39
OD2237,C022,P1956,2022-11-03,444,0.3
OD2238,C023,P1957,2021-06-15,456,0.3
OD2239,C024,P1958,2022-04-23,963,0.3
OD2240,C025,P1959,2021-11-05,456,0.25
OD2241,C026,P1960,2021-08-14,1189,0.25
OD2242,C027,P1961,2021-05-12,1298,0.3
OD2243,C028,P1962,2021-06-29,1456,0.3
OD2244,C029,P1963,2023-01-27,1478,0.3
OD2245,C030,P1964,2022-02-04,256,0.4
OD2246,C031,P1965,2021-11-11,2698,0.4
OD2247,C032,P1966,2021-03-22,2364,0.4
OD2248,C033,P1967,2022-12-06,1236,0.4
OD2249,C034,P1968,2022-01-21,756,0.4
OD2250,C035,P1969,2021-04-16,326,0.4
OD2251,C036,P1970,2021-08-04,453,0.45
OD2252,C037,P1971,2022-07-28,326,0.45
OD2253,C038,P1972,2022-04-10,456,0.45
OD2254,C039,P1973,2021-01-12,675,0.47
OD2255,C040,P1974,2022-10-23,654,0.47
OD2256,C041,P1975,2022-08-16,654,0.46
OD2257,C042,P1976,2021-04-25,654,0.46
OD2258,C043,P1977,2023-01-05,654,0.46
OD2259,C044,P1978,2021-09-07,356,0.3
OD2260,C045,P1979,2022-08-26,686,0.3
OD2261,C046,P1980,2022-07-16,456,0.3
OD2262,C047,P1981,2021-09-01,516,0.3
OD2263,C048,P1982,2023-03-08,355,0.3
OD2264,C049,P1983,2022-06-05,465,0.35
OD2265,C050,P1984,2022-02-24,965,0.35
OD2266,C051,P1985,2022-10-28,1158,0.35
OD2267,C052,P1985,2022-07-22,264,0.35
OD2268,C053,P1985,2021-07-20,433,0.35
OD2269,C054,P1985,2022-11-20,562,0.35
OD2270,C055,P1985,2022-07-31,423,0.4
OD2271,C056,P1985,2021-07-04,621,0.4
OD2272,C057,P1985,2022-12-17,333,0.15
OD2273,C058,P1985,2021-06-29,236,0.15
OD2274,C059,P1986,2022-06-28,456,0.15
OD2275,C060,P1987,2023-02-26,963,0.34
OD2276,C061,P1988,2023-03-07,234,0.34
OD2277,C062,P1989,2022-10-22,456,0.34
OD2278,C063,P1990,2023-03-30,564,0.34
OD2279,C064,P1991,2023-01-17,634,0.34
OD2280,C065,P1992,2021-04-03,236,0.34
OD2281,C066,P1993,2022-04-30,444,0.44
OD2282,C067,P1994,2021-07-04,456,0.44
OD2283,C068,P1995,2021-10-15,963,0.44
OD2284,C069,P1996,2021-09-15,456,0.44
OD2285,C070,P1997,2021-12-25,1189,0.44
OD2286,C071,P1998,2021-07-29,1298,0.1
OD2287,C072,P1999,2022-07-30,1456,0.1
OD2288,C073,P2000,2021-12-22,1478,0.1
OD2289,C074,P2001,2021-07-15,256,0.3
OD2290,C075,P2002,2022-05-03,2698,0.3
OD2291,C076,P2003,2022-06-13,2364,0.3
OD2292,C077,P2004,2022-08-12,1236,0.25
OD2293,C078,P2005,2022-03-14,756,0.25
OD2294,C079,P2006,2023-02-01,326,0.3
OD2295,C080,P2007,2021-03-15,453,0.3
OD2296,C081,P2008,2022-10-07,326,0.3
OD2297,C082,P2009,2023-02-15,456,0.4
OD2298,C083,P2010,2021-06-25,675,0.4
OD2299,C084,P2011,2022-07-01,654,0.4
OD2300,C085,P2012,2021-05-23,654,0.4
OD2301,C086,P2013,2023-02-21,654,0.4
OD2302,C087,P2014,2022-03-26,654,0.4
OD2303,C088,P2015,2021-06-21,356,0.45
OD2304,C089,P2016,2021-07-11,686,0.45
OD2305,C090,P2017,2021-04-27,456,0.45
OD2306,C091,P2018,2022-11-17,516,0.47
OD2307,C092,P2019,2021-01-07,355,0.47
OD2308,C093,P2020,2022-05-04,465,0.46
OD2309,C094,P2021,2022-08-07,965,0.46
OD2310,C095,P2022,2021-02-27,1158,0.46
OD2311,C096,P2023,2021-11-08,264,0.3
OD2312,C097,P2024,2023-02-23,433,0.3
OD2313,C098,P2025,2021-04-02,562,0.3
OD2314,C099,P2026,2021-02-04,423,0.3
OD2315,C100,P2027,2021-03-03,621,0.3
OD2316,C001,P2028,2021-09-10,333,0.35
OD2317,C002,P2029,2022-05-18,236,0.35
OD2318,C003,P2030,2021-04-12,456,0.35
OD2319,C004,P2031,2021-11-09,963,0.35
OD2320,C005,P2032,2021-06-20,234,0.35
OD2321,C006,P2033,2021-10-19,456,0.35
OD2322,C007,P2034,2022-09-04,564,0.4
OD2323,C008,P2035,2022-05-23,634,0.4
OD2324,C009,P2036,2022-08-13,236,0.15
OD2325,C010,P2037,2021-11-05,444,0.15
OD2326,C011,P2038,2021-02-09,456,0.15
OD2327,C012,P2038,2022-03-25,963,0.35
OD2328,C013,P2038,2021-01-04,456,0.35
OD2329,C014,P2038,2023-03-06,1189,0.35
OD2330,C015,P2038,2021-09-30,1298,0.35
OD2331,C016,P2038,2022-08-31,1456,0.55
OD2332,C017,P2038,2022-01-05,1478,0.55
OD2333,C018,P2039,2021-04-05,256,0.55
OD2334,C019,P2040,2022-01-05,2698,0.55
OD2335,C020,P2041,2022-04-20,2364,0.5
OD2336,C021,P2042,2022-09-07,1236,0.5
OD2337,C022,P2043,2022-03-25,756,0.5
OD2338,C023,P2044,2021-12-03,326,0.5
OD2339,C024,P2045,2022-04-15,453,0.5
OD2340,C025,P2046,2022-06-02,326,0.3
OD2341,C026,P2047,2023-03-07,456,0.32
OD2342,C027,P2048,2022-03-06,456,0.25
OD2343,C028,P2049,2022-02-03,456,0.45
OD2344,C029,P2050,2021-08-21,456,0.15
OD2345,C030,P2051,2022-12-10,236,0.33
OD2346,C031,P2052,2021-11-21,996,0.42
OD2347,C032,P2053,2022-10-09,654,0.42
OD2348,C033,P2054,2022-04-20,965,0.39
OD2349,C034,P2055,2021-09-04,1158,0.39
OD2350,C035,P2056,2023-03-15,264,0.39
OD2351,C036,P2057,2021-10-22,433,0.39
OD2352,C037,P2058,2021-07-03,562,0.3
OD2353,C038,P2059,2023-03-28,423,0.3
OD2354,C039,P2060,2022-01-30,621,0.3
OD2355,C040,P2061,2021-10-07,333,0.25
OD2356,C041,P2062,2022-01-17,236,0.25
OD2357,C042,P2063,2022-09-04,456,0.3
OD2358,C043,P2063,2022-12-26,963,0.3
OD2359,C044,P2063,2021-02-24,234,0.3
OD2360,C045,P2063,2021-02-23,456,0.4
OD2361,C046,P2063,2021-07-10,564,0.4
OD2362,C047,P2063,2021-06-06,634,0.4
OD2363,C048,P2064,2021-06-14,236,0.4
OD2364,C049,P2065,2023-02-17,444,0.4
OD2365,C050,P2066,2021-01-19,456,0.4
OD2366,C051,P2067,2022-05-06,963,0.45
OD2367,C052,P2068,2022-04-13,456,0.45
OD2368,C053,P2069,2022-06-01,1189,0.45
OD2369,C054,P2070,2022-03-14,1298,0.47
OD2370,C055,P2071,2022-12-09,1456,0.47
OD2371,C056,P2072,2023-01-11,1478,0.46
OD2372,C057,P2073,2021-01-17,256,0.46
OD2373,C058,P2074,2023-02-08,2698,0.46
OD2374,C059,P2075,2023-02-27,2364,0.3
OD2375,C060,P2076,2021-10-31,1236,0.3
OD2376,C061,P2077,2023-03-03,756,0.3
OD2377,C062,P2078,2022-06-05,326,0.3
OD2378,C063,P2079,2022-05-24,453,0.3
OD2379,C064,P2080,2021-08-19,326,0.35
OD2380,C065,P2081,2022-10-27,456,0.35
OD2381,C066,P2082,2023-03-17,675,0.35
OD2382,C067,P2083,2021-03-30,654,0.35
OD2383,C068,P2084,2023-03-03,654,0.35
OD2384,C069,P2085,2022-09-15,654,0.35
OD2385,C070,P2086,2022-06-18,654,0.4
OD2386,C071,P2087,2021-01-01,356,0.4
OD2387,C072,P2088,2023-02-02,686,0.15
OD2388,C073,P2089,2023-02-26,456,0.15
OD2389,C074,P2090,2022-02-16,516,0.15
OD2390,C075,P2090,2021-04-30,355,0.3
OD2391,C076,P2090,2021-12-11,465,0.3
OD2392,C077,P2090,2021-12-09,965,0.14
OD2393,C078,P2090,2021-11-15,1158,0.14
OD2394,C079,P2090,2022-12-20,264,0.14
OD2395,C080,P2091,2022-11-18,433,0.14
OD2396,C081,P2092,2022-07-16,562,0.12
OD2397,C082,P2093,2021-06-10,423,0.12
OD2398,C083,P2094,2022-09-18,621,0.12
OD2399,C084,P2095,2022-11-24,333,0.12
OD2400,C085,P2096,2021-02-11,236,0.12
OD2401,C086,P2097,2022-04-23,456,0.12
OD2402,C087,P2098,2021-06-16,963,0.34
OD2403,C088,P2099,2022-11-09,234,0.34
OD2404,C089,P2100,2021-08-02,456,0.34
OD2405,C090,P2101,2021-02-04,564,0.34
OD2406,C091,P2102,2023-01-27,634,0.34
OD2407,C092,P2103,2023-01-20,236,0.34
OD2408,C093,P2104,2021-11-21,444,0.44
OD2409,C094,P2105,2022-02-02,456,0.44
OD2410,C095,P2106,2023-03-03,963,0.44
OD2411,C096,P2107,2023-03-09,456,0.44
OD2412,C097,P2108,2021-12-26,1189,0.44
OD2413,C098,P2109,2022-07-17,1298,0.1
OD2414,C099,P2110,2022-08-28,1456,0.1
OD2415,C100,P2111,2022-01-20,1478,0.1
OD2416,C001,P2112,2022-01-22,256,0.3
OD2417,C002,P2113,2022-08-09,2698,0.3
OD2418,C003,P2114,2022-05-11,2364,0.3
OD2419,C004,P2115,2022-03-18,1236,0.25
OD2420,C005,P2116,2021-05-11,756,0.25
OD2421,C006,P2117,2022-04-10,326,0.3
OD2422,C007,P2118,2021-12-24,453,0.3
OD2423,C008,P2119,2023-01-23,326,0.3
OD2424,C009,P2120,2023-01-01,456,0.4
OD2425,C010,P2121,2021-08-22,456,0.4
OD2426,C011,P2122,2023-03-28,456,0.4
OD2427,C012,P2123,2023-01-01,456,0.4
OD2428,C013,P2124,2022-11-08,236,0.4
OD2429,C014,P2125,2021-01-08,996,0.4
OD2430,C015,P2126,2022-08-08,654,0.45
OD2431,C016,P2127,2022-05-08,456,0.45
OD2432,C017,P2128,2022-04-01,785,0.45
OD2433,C018,P2129,2021-11-08,365,0.47
OD2434,C019,P2130,2023-03-04,965,0.47
OD2435,C020,P2131,2021-02-28,444,0.46
OD2436,C021,P2132,2022-05-03,569,0.46
OD2437,C022,P2133,2022-04-18,475,0.46
OD2438,C023,P2134,2021-05-03,598,0.3
OD2439,C024,P2134,2021-08-12,536,0.3
OD2440,C025,P2134,2022-10-26,256,0.3
OD2441,C026,P2134,2022-05-04,456,0.3
OD2442,C027,P2134,2021-05-02,456,0.3
OD2443,C028,P2135,2021-06-29,745,0.35
OD2444,C029,P2136,2022-10-25,356,0.35
OD2445,C030,P2137,2023-02-14,1189,0.35
OD2446,C031,P2138,2022-09-14,426,0.35
OD2447,C032,P2139,2022-12-21,1126,0.35
OD2448,C033,P2140,2021-03-01,1145,0.35
OD2449,C034,P2141,2022-10-04,1235,0.4
OD2450,C035,P2142,2022-07-24,1564,0.4
OD2451,C036,P2143,2021-04-22,654,0.15
OD2452,C037,P2144,2022-10-13,854,0.15
OD2453,C038,P2145,2023-02-06,475,0.15
OD2454,C039,P2146,2021-09-03,349,0.35
OD2455,C040,P2147,2022-07-18,350,0.35
OD2456,C041,P2148,2021-12-23,351,0.35
OD2457,C042,P2149,2021-12-16,352,0.35
OD2458,C043,P2150,2021-11-06,353,0.55
OD2459,C044,P2151,2023-01-04,354,0.55
OD2460,C045,P2152,2022-06-24,355,0.55
OD2461,C046,P2153,2022-12-11,356,0.55
OD2462,C047,P2154,2022-09-18,999,0.5
OD2463,C048,P2155,2022-09-29,555,0.5
OD2464,C049,P2156,2022-01-26,555,0.5
OD2465,C050,P2157,2022-02-18,555,0.5
OD2466,C051,P2158,2022-11-21,555,0.5
OD2467,C052,P2159,2022-06-12,1025,0.3
OD2468,C053,P2160,2021-04-29,1025,0.32
OD2469,C054,P2161,2022-08-14,1025,0.25
OD2470,C055,P2162,2022-01-22,555,0.45
OD2471,C056,P2163,2022-08-16,599,0.15
OD2472,C057,P2164,2021-11-27,555,0.33
OD2473,C058,P2165,2021-09-11,555,0.42
OD2474,C059,P2166,2021-03-16,565,0.42
OD2475,C060,P2167,2021-11-18,555,0.39
OD2476,C061,P2168,2022-10-15,999,0.39
OD2477,C062,P2169,2023-01-11,999,0.39
OD2478,C063,P2170,2021-03-09,999,0.39
OD2479,C064,P2171,2021-03-08,999,0.3
OD2480,C065,P2172,2022-11-08,1119,0.3
OD2481,C066,P2173,2022-08-16,1119,0.3
OD2482,C067,P2174,2021-11-18,1119,0.25
OD2483,C068,P2175,2021-03-14,1119,0.25
OD2484,C069,P2176,2022-10-25,985,0.3
OD2485,C070,P2176,2022-09-05,985,0.3
OD2486,C071,P2176,2023-01-08,985,0.3
OD2487,C072,P2176,2021-12-11,985,0.4
OD2488,C073,P2176,2022-07-12,985,0.4
OD2489,C074,P2177,2022-06-22,369,0.4
OD2490,C075,P2178,2022-10-03,399,0.4
OD2491,C076,P2179,2021-10-28,399,0.4
OD2492,C077,P2180,2022-09-30,399,0.4
OD2493,C078,P2181,2022-09-10,399,0.45
OD2494,C079,P2182,2021-01-03,555,0.45
OD2495,C080,P2183,2022-11-03,555,0.45
OD2496,C081,P2184,2022-05-02,555,0.47
OD2497,C082,P2185,2022-10-03,555,0.47
OD2498,C083,P2186,2022-11-28,675,0.46
OD2499,C084,P2187,2022-04-29,675,0.46
OD2500,C085,P2188,2021-05-27,675,0.46
OD2501,C086,P2189,2021-01-30,654,0.3
OD2502,C087,P2190,2022-12-18,654,0.3
OD2503,C088,P2191,2023-03-29,654,0.3
OD2504,C089,P2192,2022-02-15,654,0.3
OD2505,C090,P2193,2021-08-15,356,0.3
OD2506,C091,P2194,2021-06-06,686,0.35
OD2507,C092,P2195,2023-02-22,456,0.35
OD2508,C093,P2196,2021-06-10,516,0.35
OD2509,C094,P2197,2022-08-10,355,0.35
OD2510,C095,P2198,2022-04-25,465,0.35
OD2511,C096,P2199,2022-07-16,965,0.35
OD2512,C097,P2200,2022-05-25,1158,0.4
OD2513,C098,P2201,2022-07-17,264,0.4
OD2514,C099,P2202,2021-12-08,433,0.15
OD2515,C100,P2203,2022-04-18,562,0.15
OD2516,C001,P2204,2022-06-06,423,0.15
OD2517,C002,P2204,2021-01-01,621,0.44
OD2518,C003,P2204,2022-03-20,333,0.44
OD2519,C004,P2204,2022-01-05,236,0.44
OD2520,C005,P2204,2023-01-23,456,0.44
OD2521,C006,P2204,2022-07-25,963,0.1
OD2522,C007,P2205,2021-01-16,234,0.1
OD2523,C008,P2206,2022-06-30,456,0.1
OD2524,C009,P2207,2022-07-06,564,0.3
OD2525,C010,P2208,2022-10-27,634,0.3
OD2526,C011,P2209,2021-12-07,236,0.3
OD2527,C012,P2210,2022-10-05,444,0.25
OD2528,C013,P2211,2022-04-15,456,0.25
OD2529,C014,P2212,2022-11-06,963,0.3
OD2530,C015,P2213,2021-09-23,456,0.3
OD2531,C016,P2214,2022-01-04,1189,0.3
OD2532,C017,P2215,2021-01-26,1298,0.4
OD2533,C018,P2216,2021-03-23,1456,0.4
OD2534,C019,P2217,2021-10-15,1478,0.4
OD2535,C020,P2218,2022-09-23,256,0.4
OD2536,C021,P2219,2022-04-11,2698,0.4
OD2537,C022,P2220,2021-03-17,2364,0.4
OD2538,C023,P2221,2022-04-19,1236,0.45
OD2539,C024,P2222,2021-09-06,756,0.45
OD2540,C025,P2223,2021-05-05,326,0.45
OD2541,C026,P2224,2021-05-28,453,0.47
OD2542,C027,P2225,2022-02-28,326,0.47
OD2543,C028,P2226,2023-01-15,456,0.46
OD2544,C029,P2227,2021-03-08,675,0.46
OD2545,C030,P2228,2021-08-10,654,0.46
OD2546,C031,P2229,2022-10-25,654,0.3
OD2547,C032,P2230,2021-08-07,654,0.3
OD2548,C033,P2231,2021-01-26,654,0.3
OD2549,C034,P2232,2022-04-14,356,0.3
OD2550,C035,P2233,2021-02-17,686,0.3
OD2551,C036,P2234,2021-05-16,456,0.35
OD2552,C037,P2235,2023-03-21,516,0.35
OD2553,C038,P2236,2021-08-14,355,0.35
OD2554,C039,P2237,2022-10-13,465,0.35
OD2555,C040,P2238,2021-07-15,965,0.35
OD2556,C041,P2239,2021-02-06,1158,0.35
OD2557,C042,P2240,2022-07-20,264,0.4
OD2558,C043,P2241,2021-03-04,433,0.4
OD2559,C044,P2242,2021-10-06,562,0.15
OD2560,C045,P2243,2022-05-30,423,0.15
OD2561,C046,P2244,2022-04-24,621,0.15
OD2562,C047,P2245,2021-09-17,333,0.35
OD2563,C048,P2246,2022-01-11,236,0.35
OD2564,C049,P2247,2021-05-19,456,0.35
OD2565,C050,P2248,2023-03-05,963,0.35
OD2566,C051,P2249,2021-07-18,234,0.55
OD2567,C052,P2250,2022-08-18,456,0.55
OD2568,C053,P2251,2021-02-18,564,0.55
OD2569,C054,P2252,2021-09-01,634,0.55
OD2570,C055,P2253,2023-03-18,236,0.5
OD2571,C056,P2254,2023-02-05,444,0.5
OD2572,C057,P2255,2021-06-04,456,0.5
OD2573,C058,P2256,2022-06-04,963,0.5
OD2574,C059,P2257,2022-09-10,456,0.5
OD2575,C060,P2258,2021-09-06,1189,0.3
OD2576,C061,P2259,2022-12-04,1298,0.32
OD2577,C062,P2260,2023-02-13,1456,0.25
OD2578,C063,P2261,2022-04-09,1478,0.45
OD2579,C064,P2261,2022-09-24,256,0.15
OD2580,C065,P2261,2022-11-24,2698,0.33
OD2581,C066,P2261,2021-05-08,2364,0.42
OD2582,C067,P2261,2021-10-04,1236,0.42
OD2583,C068,P2262,2022-12-24,756,0.39
OD2584,C069,P2263,2021-01-05,326,0.39
OD2585,C070,P2264,2023-01-29,453,0.39
OD2586,C071,P2265,2021-01-16,326,0.39
OD2587,C072,P2266,2021-08-21,456,0.3
OD2588,C073,P2267,2022-04-13,675,0.3
OD2589,C074,P2268,2021-03-29,654,0.3
OD2590,C075,P2269,2021-07-12,654,0.25
OD2591,C076,P2270,2021-05-22,654,0.25
OD2592,C077,P2271,2022-08-31,654,0.3
OD2593,C078,P2272,2021-02-27,356,0.3
OD2594,C079,P2273,2022-02-09,686,0.3
OD2595,C080,P2274,2021-07-13,456,0.4
OD2596,C081,P2275,2022-04-01,516,0.4
OD2597,C082,P2276,2022-08-03,355,0.4
OD2598,C083,P2277,2022-05-31,465,0.4
OD2599,C084,P2278,2022-07-19,965,0.4
OD2600,C085,P2279,2022-09-25,1158,0.4
OD2601,C086,P2280,2022-09-06,264,0.45
OD2602,C087,P2280,2021-11-14,433,0.45
OD2603,C088,P2280,2021-11-11,562,0.45
OD2604,C089,P2280,2021-08-13,423,0.47
OD2605,C090,P2280,2021-07-29,621,0.47
OD2606,C091,P2280,2023-03-12,333,0.46
OD2607,C092,P2280,2023-03-25,236,0.46
OD2608,C093,P2281,2021-10-31,456,0.46
OD2609,C094,P2282,2022-10-02,963,0.3
OD2610,C095,P2283,2021-05-29,234,0.3
OD2611,C096,P2284,2022-11-16,456,0.3
OD2612,C097,P2285,2022-12-02,564,0.3
OD2613,C098,P2286,2021-10-07,634,0.3
OD2614,C099,P2287,2021-11-04,236,0.35
OD2615,C100,P2288,2022-01-11,444,0.35
OD2616,C001,P2289,2023-02-10,456,0.35
OD2617,C002,P2290,2021-04-11,963,0.35
OD2618,C003,P2291,2022-04-21,456,0.35
OD2619,C004,P2292,2022-12-16,1189,0.35
OD2620,C005,P2293,2021-06-18,1298,0.4
OD2621,C006,P2294,2021-06-20,1456,0.4
OD2622,C007,P2295,2021-09-17,1478,0.15
OD2623,C008,P2296,2023-01-25,256,0.15
OD2624,C009,P2297,2023-03-23,2698,0.15
OD2625,C010,P2298,2021-11-27,2364,0.35
OD2626,C011,P2299,2021-11-19,1236,0.35
OD2627,C012,P2300,2022-07-14,756,0.35
OD2628,C013,P2301,2021-04-30,326,0.35
OD2629,C014,P2302,2021-07-23,453,0.35
OD2630,C015,P2303,2021-11-21,326,0.35
OD2631,C016,P2304,2022-12-01,456,0.4
OD2632,C017,P2305,2022-01-16,456,0.4
OD2633,C018,P2306,2022-10-03,456,0.15
OD2634,C019,P2307,2021-05-21,456,0.15
OD2635,C020,P2308,2021-06-01,236,0.15
OD2636,C021,P2309,2021-01-02,996,0.35
OD2637,C022,P2310,2021-07-03,654,0.35
OD2638,C023,P2311,2021-05-15,965,0.35
OD2639,C024,P2312,2022-06-24,1158,0.35
OD2640,C025,P2313,2021-01-31,264,0.55
OD2641,C026,P2314,2021-12-19,433,0.55
OD2642,C027,P2315,2021-04-08,562,0.55
OD2643,C028,P2316,2023-03-24,423,0.55
OD2644,C029,P2317,2022-12-28,621,0.5
OD2645,C030,P2318,2021-11-24,333,0.5
OD2646,C031,P2319,2022-12-10,236,0.5
OD2647,C032,P2320,2022-11-28,456,0.5
OD2648,C033,P2321,2022-06-10,963,0.5
OD2649,C034,P2322,2022-04-20,234,0.3
OD2650,C035,P2323,2022-05-05,456,0.32
OD2651,C036,P2324,2022-02-02,564,0.25
OD2652,C037,P2325,2022-08-17,634,0.45
OD2653,C038,P2326,2022-03-21,236,0.15
OD2654,C039,P2327,2021-03-12,444,0.33
OD2655,C040,P2328,2023-03-07,456,0.42
OD2656,C041,P2329,2021-02-14,963,0.42
OD2657,C042,P2330,2021-09-12,456,0.39
OD2658,C043,P2331,2023-01-18,1189,0.39
OD2659,C044,P2331,2021-03-23,1298,0.39
OD2660,C045,P2331,2021-05-29,1456,0.39
OD2661,C046,P2331,2021-10-05,1478,0.37
OD2662,C047,P2331,2022-02-06,256,0.37
OD2663,C048,P2331,2022-05-28,2698,0.37
OD2664,C049,P2332,2021-04-29,2364,0.37
OD2665,C050,P2333,2022-05-31,1236,0.37
OD2666,C051,P2334,2023-03-25,756,0.4
OD2667,C052,P2335,2022-10-25,326,0.4
OD2668,C053,P2336,2021-12-10,453,0.4
OD2669,C054,P2337,2021-02-27,326,0.4
OD2670,C055,P2338,2022-01-19,456,0.4
OD2671,C056,P2339,2021-08-04,675,0.34
OD2672,C057,P2340,2021-03-15,654,0.34
OD2673,C058,P2341,2022-06-25,654,0.34
OD2674,C059,P2342,2021-06-29,654,0.34
OD2675,C060,P2343,2022-07-18,654,0.34
OD2676,C061,P2344,2021-07-12,356,0.38
OD2677,C062,P2345,2022-05-17,686,0.38
OD2678,C063,P2346,2023-01-04,456,0.38
OD2679,C064,P2347,2021-01-16,516,0.38
OD2680,C065,P2348,2021-12-20,355,0.38
OD2681,C066,P2349,2021-04-11,465,0.21
OD2682,C067,P2350,2023-03-05,965,0.21
OD2683,C068,P2351,2021-04-12,1158,0.21
OD2684,C069,P2352,2023-01-16,264,0.21
OD2685,C070,P2353,2022-07-06,433,0.21
OD2686,C071,P2354,2022-02-11,562,0.22
OD2687,C072,P2355,2021-07-16,423,0.22
OD2688,C073,P2356,2021-12-02,621,0.22
OD2689,C074,P2357,2021-06-21,333,0.22
OD2690,C075,P2358,2021-05-10,236,0.22
OD2691,C076,P2359,2022-03-04,456,0.22
OD2692,C077,P2360,2022-11-23,963,0.3
OD2693,C078,P2361,2021-06-12,234,0.3
OD2694,C079,P2362,2022-02-12,456,0.3
OD2695,C080,P2363,2021-10-24,564,0.3
OD2696,C081,P2364,2022-01-16,634,0.3
OD2697,C082,P2365,2022-12-12,236,0.3
OD2698,C083,P2366,2022-05-11,444,0.14
OD2699,C084,P2367,2021-05-13,456,0.14
OD2700,C085,P2368,2022-03-09,963,0.14
OD2701,C086,P2369,2022-07-03,456,0.14
OD2702,C087,P2370,2021-02-27,322,0.12
OD2703,C088,P2371,2023-03-09,422,0.12
OD2704,C089,P2372,2022-10-28,123,0.12
OD2705,C090,P2373,2022-04-02,324,0.12
OD2706,C091,P2374,2022-07-26,222,0.12
OD2707,C092,P2375,2021-07-11,342,0.12
OD2708,C093,P2376,2021-10-08,124,0.34
OD2709,C094,P2377,2022-02-20,324,0.34
OD2710,C095,P2378,2023-03-15,756,0.34
OD2711,C096,P2379,2021-08-27,326,0.34
OD2712,C097,P2380,2022-06-20,453,0.34
OD2713,C098,P2381,2021-07-29,326,0.34
OD2714,C099,P2382,2022-12-05,456,0.44
OD2715,C100,P2383,2022-08-06,456,0.44
OD2716,C001,P2384,2022-05-27,456,0.44
OD2717,C002,P2385,2022-08-09,456,0.44
OD2718,C003,P2386,2023-01-15,236,0.44
OD2719,C004,P2387,2023-02-11,996,0.1
OD2720,C005,P2388,2021-08-31,654,0.1
OD2721,C006,P2389,2022-07-07,456,0.1
OD2722,C007,P2390,2021-12-02,785,0.3
OD2723,C008,P2390,2022-08-28,365,0.3
OD2724,C009,P2390,2021-07-27,965,0.3
OD2725,C010,P2390,2022-06-04,444,0.25
OD2726,C011,P2390,2022-08-26,569,0.25
OD2727,C012,P2391,2021-12-05,475,0.3
OD2728,C013,P2392,2021-11-24,598,0.3
OD2729,C014,P2393,2021-05-31,536,0.3
OD2730,C015,P2394,2021-07-02,256,0.4
OD2731,C016,P2395,2022-07-10,456,0.4
OD2732,C017,P2396,2021-08-02,456,0.4
OD2733,C018,P2397,2021-06-22,745,0.4
OD2734,C019,P2398,2022-02-26,356,0.4
OD2735,C020,P2399,2022-09-08,1189,0.4
OD2736,C021,P2400,2021-03-01,426,0.45
OD2737,C022,P2401,2021-09-23,1126,0.45
OD2738,C023,P2402,2022-09-02,1145,0.45
OD2739,C024,P2403,2023-01-24,1235,0.47
OD2740,C025,P2404,2022-04-10,1564,0.47
OD2741,C026,P2405,2023-01-19,654,0.46
OD2742,C027,P2406,2022-12-27,854,0.46
OD2743,C028,P2407,2022-08-08,475,0.46
OD2744,C029,P2408,2021-08-31,349,0.3
OD2745,C030,P2409,2021-06-07,350,0.3
OD2746,C031,P2410,2021-03-20,351,0.3
OD2747,C032,P2411,2022-03-29,352,0.3
OD2748,C033,P2412,2021-09-21,353,0.3
OD2749,C034,P2413,2022-01-18,354,0.35
OD2750,C035,P2414,2022-04-24,355,0.35
OD2751,C036,P2415,2022-04-18,356,0.35
OD2752,C037,P2416,2022-07-24,999,0.35
OD2753,C038,P2417,2023-03-09,555,0.35
OD2754,C039,P2418,2022-03-06,555,0.35
OD2755,C040,P2419,2021-11-04,555,0.4
OD2756,C041,P2420,2022-09-07,555,0.4
OD2757,C042,P2421,2022-04-10,1025,0.15
OD2758,C043,P2422,2021-06-20,1025,0.15
OD2759,C044,P2423,2021-09-04,1025,0.15
OD2760,C045,P2424,2023-03-09,555,0.35
OD2761,C046,P2425,2022-10-03,599,0.35
OD2762,C047,P2426,2023-01-26,555,0.35
OD2763,C048,P2427,2021-12-23,555,0.35
OD2764,C049,P2428,2022-04-26,565,0.55
OD2765,C050,P2429,2022-12-04,555,0.55
OD2766,C051,P2430,2022-01-31,999,0.55
OD2767,C052,P2431,2021-09-10,999,0.55
OD2768,C053,P2432,2022-01-15,999,0.5
